8.42392E-1,1.01666E-1
8.46426E-1,1.00540E-1
8.50666E-1,1.00696E-1
8.55884E-1,1.00487E-1
8.61586E-1,9.91744E-2
8.66770E-1,1.00584E-1
8.71556E-1,9.92401E-2
8.76644E-1,9.58721E-2
8.80221E-1,1.00099E-1
8.83280E-1,9.89375E-2
8.87042E-1,9.91425E-2
8.90792E-1,9.97488E-2
8.94652E-1,9.90003E-2
8.98918E-1,9.98868E-2
9.02506E-1,9.95215E-2
9.05427E-1,9.99973E-2
9.09304E-1,1.00427E-1
9.11973E-1,9.90891E-2
9.14471E-1,1.01387E-1
9.17726E-1,1.02264E-1
9.20205E-1,1.00728E-1
9.23300E-1,1.01670E-1
9.26685E-1,1.00910E-1
9.31032E-1,9.97161E-2
9.35914E-1,1.00066E-1
9.38579E-1,1.00112E-1
9.42846E-1,1.00656E-1
9.46642E-1,9.99436E-2
9.50730E-1,1.00042E-1
9.55015E-1,9.91291E-2
9.57531E-1,1.01439E-1
9.61326E-1,1.00346E-1
9.64208E-1,1.00041E-1
9.66139E-1,1.03121E-1
9.68719E-1,1.01573E-1
9.71519E-1,9.97832E-2
9.74426E-1,1.03002E-1
9.77266E-1,9.92989E-2
9.80240E-1,1.01612E-1
9.83366E-1,1.00960E-1
9.87209E-1,1.00453E-1
9.90631E-1,9.92344E-2
9.93580E-1,1.00807E-1
9.97832E-1,9.97559E-2
1.00119E+0,9.90755E-2
1.00465E+0,9.97887E-2
1.00800E+0,9.98669E-2
1.01102E+0,9.98564E-2
1.01368E+0,1.00799E-1
1.01671E+0,9.81788E-2
1.01988E+0,9.97626E-2
1.02316E+0,9.93537E-2
1.02622E+0,9.74711E-2
1.02926E+0,1.00800E-1
1.03260E+0,9.89226E-2
1.03681E+0,9.99399E-2
1.04094E+0,1.00400E-1
1.04476E+0,1.00975E-1
1.04778E+0,9.95506E-2
1.05066E+0,1.00621E-1
1.05437E+0,1.00171E-1
1.05828E+0,1.01739E-1
1.06272E+0,1.01566E-1
1.06837E+0,1.00894E-1
1.07152E+0,1.00980E-1
1.07474E+0,1.00791E-1
1.07797E+0,1.00549E-1
1.08090E+0,9.98908E-2
1.08414E+0,1.00286E-1
1.08719E+0,1.00211E-1
1.09023E+0,1.00418E-1
1.09334E+0,9.99674E-2
1.09670E+0,9.94513E-2
1.10001E+0,9.87245E-2
1.10248E+0,9.95988E-2
1.10556E+0,9.99946E-2
1.10860E+0,9.95427E-2
1.11139E+0,9.94702E-2
1.11487E+0,9.92859E-2
1.11778E+0,9.88352E-2
1.12070E+0,9.95420E-2
1.12331E+0,9.94762E-2
1.12661E+0,9.93542E-2
1.12997E+0,9.94852E-2
1.13249E+0,1.02636E-1
1.13841E+0,9.84555E-2
1.14238E+0,9.96488E-2
1.14626E+0,9.98423E-2
1.14983E+0,1.00289E-1
1.15336E+0,1.00537E-1
1.15679E+0,1.00010E-1
1.16054E+0,1.00629E-1
1.16404E+0,1.01326E-1
1.16700E+0,1.02300E-1
1.16978E+0,1.04570E-1
1.17019E+0,1.01128E-1
1.17422E+0,9.97626E-2
1.17796E+0,1.00625E-1
1.18115E+0,1.00843E-1
1.18461E+0,1.01221E-1
1.18794E+0,1.01184E-1
1.19095E+0,1.02574E-1
1.19413E+0,1.02719E-1
1.19741E+0,1.00696E-1
1.20112E+0,1.01351E-1
1.20462E+0,1.00301E-1
1.20803E+0,1.00852E-1
1.21107E+0,1.00950E-1
1.21559E+0,1.01061E-1
1.22148E+0,1.00270E-1
1.22671E+0,1.00240E-1
1.23173E+0,1.00816E-1
1.23641E+0,1.01145E-1
1.24082E+0,1.00604E-1
1.24540E+0,1.01602E-1
1.24984E+0,1.01951E-1
1.25359E+0,1.01144E-1
1.25791E+0,1.00952E-1
1.26221E+0,1.01080E-1
1.26714E+0,9.98281E-2
1.27178E+0,9.97830E-2
1.27577E+0,1.00512E-1
1.27970E+0,1.00556E-1
1.28378E+0,1.00239E-1
1.28798E+0,1.01121E-1
1.29251E+0,9.87421E-2
1.29642E+0,1.00180E-1
1.30035E+0,9.98977E-2
1.30441E+0,9.98752E-2
1.30951E+0,9.92980E-2
1.31453E+0,9.87674E-2
1.32025E+0,9.79771E-2
1.32512E+0,9.93961E-2
1.32994E+0,9.89221E-2
1.33389E+0,9.96838E-2
1.33782E+0,1.00150E-1
1.34197E+0,9.95689E-2
1.34662E+0,1.00590E-1
1.35084E+0,1.00164E-1
1.35570E+0,1.00481E-1
1.35995E+0,1.00581E-1
1.36417E+0,1.01369E-1
1.36781E+0,1.00952E-1
1.37165E+0,1.02335E-1
1.37536E+0,1.01777E-1
1.37936E+0,1.00185E-1
1.38401E+0,9.94018E-2
1.38759E+0,1.00929E-1
1.39089E+0,9.99449E-2
1.39430E+0,1.00578E-1
1.39691E+0,1.01146E-1
1.40115E+0,9.98836E-2
1.40585E+0,9.98881E-2
1.41060E+0,9.96479E-2
1.41357E+0,9.95448E-2
1.41709E+0,9.94305E-2
1.42085E+0,9.90274E-2
1.42375E+0,9.88987E-2
1.42826E+0,9.85012E-2
1.43242E+0,9.78107E-2
1.43847E+0,9.75971E-2
1.44188E+0,9.79928E-2
1.44566E+0,9.97191E-2
1.44893E+0,9.90545E-2
1.45139E+0,9.96253E-2
1.45479E+0,1.00301E-1
1.45855E+0,1.06092E-1
1.46149E+0,1.33005E-1
1.46482E+0,2.93426E-1
