8.44429E-1,1.15102E-1
8.50021E-1,1.19438E-1
8.59640E-1,1.13634E-1
8.63351E-1,1.10341E-1
8.67135E-1,1.07965E-1
8.72164E-1,1.05052E-1
8.76822E-1,1.03855E-1
8.81851E-1,1.04655E-1
8.87014E-1,1.03074E-1
8.91706E-1,1.00206E-1
8.95886E-1,9.97863E-2
9.01196E-1,1.01244E-1
9.07917E-1,1.03738E-1
9.13504E-1,1.04500E-1
9.19382E-1,1.06022E-1
9.24956E-1,1.07344E-1
9.29920E-1,1.08385E-1
9.34518E-1,1.11240E-1
9.40091E-1,1.13070E-1
9.45600E-1,1.13635E-1
9.49898E-1,1.16116E-1
9.54282E-1,1.22395E-1
9.59834E-1,1.20390E-1
9.65849E-1,1.25303E-1
9.70650E-1,1.29563E-1
9.75831E-1,1.32610E-1
9.80616E-1,1.32176E-1
9.85458E-1,1.34089E-1
9.89233E-1,1.33257E-1
9.93694E-1,1.28931E-1
9.98320E-1,1.21252E-1
1.00234E+0,1.15075E-1
1.00617E+0,1.12283E-1
1.01050E+0,1.09449E-1
1.01486E+0,1.12296E-1
1.01911E+0,1.15392E-1
1.02351E+0,1.20475E-1
1.02752E+0,1.27836E-1
1.03168E+0,1.32376E-1
1.03564E+0,1.37799E-1
1.03955E+0,1.38022E-1
1.04357E+0,1.41087E-1
1.04670E+0,1.43717E-1
1.05051E+0,1.50334E-1
1.05485E+0,1.41633E-1
1.05906E+0,1.47382E-1
1.06339E+0,1.50158E-1
1.06766E+0,1.56196E-1
1.07183E+0,1.53747E-1
1.07532E+0,1.60863E-1
1.07892E+0,1.64414E-1
1.08263E+0,1.67158E-1
1.08684E+0,1.63209E-1
1.08976E+0,1.66014E-1
1.09369E+0,1.66268E-1
1.09829E+0,1.59927E-1
1.10115E+0,1.55069E-1
1.10478E+0,1.53917E-1
1.10907E+0,1.51366E-1
1.11253E+0,1.51527E-1
1.11550E+0,1.47629E-1
1.11920E+0,1.44599E-1
1.12214E+0,1.48100E-1
1.12559E+0,1.46282E-1
1.12811E+0,1.44454E-1
1.13185E+0,1.46922E-1
1.13508E+0,1.55598E-1
1.13891E+0,1.60624E-1
1.14204E+0,1.62204E-1
1.14504E+0,1.64490E-1
1.14785E+0,1.70911E-1
1.15194E+0,1.71241E-1
1.15524E+0,1.72844E-1
1.15921E+0,1.75516E-1
1.16308E+0,1.80829E-1
1.16691E+0,1.86464E-1
1.17086E+0,1.85971E-1
1.17472E+0,1.93875E-1
1.17837E+0,1.92010E-1
1.18247E+0,1.94752E-1
1.18602E+0,1.92901E-1
1.18965E+0,1.96469E-1
1.19290E+0,1.96328E-1
1.19611E+0,1.92760E-1
1.19994E+0,1.94911E-1
1.20252E+0,1.89108E-1
1.20621E+0,1.85957E-1
1.20933E+0,1.82102E-1
1.21309E+0,1.76951E-1
1.21616E+0,1.69375E-1
1.21966E+0,1.67221E-1
1.22306E+0,1.62842E-1
1.22620E+0,1.62066E-1
1.22934E+0,1.57029E-1
1.23413E+0,1.52308E-1
1.23825E+0,1.49271E-1
1.24168E+0,1.54759E-1
1.24533E+0,1.55539E-1
1.24891E+0,1.53761E-1
1.25189E+0,1.50620E-1
1.25551E+0,1.48539E-1
1.25827E+0,1.49099E-1
1.26177E+0,1.48354E-1
1.26687E+0,1.47628E-1
1.27199E+0,1.53955E-1
1.27669E+0,1.54881E-1
1.28181E+0,1.58308E-1
1.28609E+0,1.60424E-1
1.29103E+0,1.65858E-1
1.29583E+0,1.68964E-1
1.30145E+0,1.60989E-1
1.30455E+0,1.58845E-1
1.30860E+0,1.60375E-1
1.31240E+0,1.57694E-1
1.31650E+0,1.53470E-1
1.32128E+0,1.49999E-1
1.32562E+0,1.46784E-1
1.33078E+0,1.47409E-1
1.33579E+0,1.39202E-1
1.34005E+0,1.38012E-1
1.34391E+0,1.35972E-1
1.34840E+0,1.29157E-1
1.35230E+0,1.33197E-1
1.35690E+0,1.31798E-1
1.36073E+0,1.22366E-1
1.36474E+0,1.19420E-1
1.37084E+0,1.09578E-1
1.37585E+0,1.08932E-1
1.38058E+0,1.08049E-1
1.38583E+0,1.08369E-1
1.39271E+0,1.10522E-1
1.39621E+0,1.08485E-1
1.39998E+0,1.13339E-1
1.40334E+0,1.13207E-1
1.40724E+0,1.11103E-1
1.41173E+0,1.12039E-1
1.41581E+0,1.11043E-1
1.42080E+0,1.11007E-1
1.42518E+0,1.07895E-1
1.42936E+0,1.11374E-1
1.43307E+0,1.15690E-1
1.43667E+0,1.12340E-1
1.44219E+0,1.14919E-1
1.44579E+0,1.15387E-1
1.45067E+0,1.14156E-1
1.45612E+0,1.21660E-1
1.46341E+0,1.11735E-1
1.46565E+0,1.19267E-1
1.46714E+0,1.28307E-1
