1.46509E+0,1.08938E-1
1.46071E+0,1.05332E-1
1.45551E+0,1.07571E-1
1.44980E+0,1.09268E-1
1.44346E+0,1.14044E-1
1.43755E+0,1.19248E-1
1.43034E+0,1.25331E-1
1.42506E+0,1.30777E-1
1.41707E+0,1.32589E-1
1.41124E+0,1.44135E-1
1.40143E+0,1.48059E-1
1.39283E+0,1.50622E-1
1.38488E+0,1.49532E-1
1.37854E+0,1.45196E-1
1.37072E+0,1.30176E-1
1.36151E+0,1.17124E-1
1.35302E+0,1.17249E-1
1.34674E+0,1.17692E-1
1.34102E+0,1.19941E-1
1.33589E+0,1.17392E-1
1.33254E+0,1.20685E-1
1.32935E+0,1.20973E-1
1.32603E+0,1.22518E-1
1.32320E+0,1.25345E-1
1.32014E+0,1.30831E-1
1.31717E+0,1.39919E-1
1.31398E+0,1.51977E-1
1.31078E+0,1.74350E-1
1.30787E+0,1.84945E-1
1.30369E+0,2.02237E-1
1.30019E+0,2.15208E-1
1.29677E+0,2.20006E-1
1.29368E+0,2.31202E-1
1.29016E+0,2.53700E-1
1.28745E+0,2.51397E-1
1.28391E+0,2.52814E-1
1.28078E+0,2.51747E-1
1.27783E+0,2.62192E-1
1.27476E+0,2.70305E-1
1.27171E+0,2.55482E-1
1.26884E+0,2.51432E-1
1.26594E+0,2.40363E-1
1.26224E+0,2.24675E-1
1.25900E+0,2.03148E-1
1.25549E+0,1.86072E-1
1.25180E+0,1.69846E-1
1.24855E+0,1.55118E-1
1.24484E+0,1.33837E-1
1.24150E+0,1.15110E-1
1.23837E+0,1.07221E-1
1.23469E+0,1.09791E-1
1.23150E+0,1.19631E-1
1.22815E+0,1.31960E-1
1.22494E+0,1.38902E-1
1.22238E+0,1.41626E-1
1.21949E+0,1.46947E-1
1.21659E+0,1.52570E-1
1.21374E+0,1.60961E-1
1.21018E+0,1.70567E-1
1.20662E+0,1.86614E-1
1.20333E+0,2.05774E-1
1.20038E+0,2.28598E-1
1.19653E+0,2.42108E-1
1.19319E+0,2.63704E-1
1.18955E+0,2.83153E-1
1.18630E+0,2.99813E-1
1.18335E+0,3.03800E-1
1.18056E+0,3.05061E-1
1.17773E+0,3.10528E-1
1.17519E+0,3.08026E-1
1.17256E+0,3.06767E-1
1.16986E+0,3.12496E-1
1.16710E+0,3.07421E-1
1.16434E+0,2.98349E-1
1.16224E+0,2.91858E-1
1.15927E+0,2.74592E-1
1.15700E+0,2.59708E-1
1.15453E+0,2.57793E-1
1.15190E+0,2.44393E-1
1.14865E+0,2.29257E-1
1.14631E+0,2.07000E-1
1.14325E+0,1.93726E-1
1.14027E+0,1.67918E-1
1.13600E+0,1.37156E-1
1.13205E+0,1.10501E-1
1.12813E+0,1.02603E-1
1.12490E+0,1.11002E-1
1.12149E+0,1.29245E-1
1.11820E+0,1.41693E-1
1.11421E+0,1.56920E-1
1.11107E+0,1.66264E-1
1.10803E+0,1.72386E-1
1.10424E+0,1.78876E-1
1.10111E+0,1.86356E-1
1.09737E+0,1.92166E-1
1.09385E+0,2.03328E-1
1.09002E+0,2.13584E-1
1.08707E+0,2.13592E-1
1.08373E+0,2.19054E-1
1.08069E+0,2.26129E-1
1.07787E+0,2.32458E-1
1.07500E+0,2.34794E-1
1.07200E+0,2.38962E-1
1.06896E+0,2.36082E-1
1.06574E+0,2.35273E-1
1.06257E+0,2.22482E-1
1.05978E+0,2.25264E-1
1.05569E+0,2.12641E-1
1.05272E+0,2.01963E-1
1.04949E+0,1.95014E-1
1.04676E+0,1.91966E-1
1.04381E+0,1.88726E-1
1.04004E+0,1.80776E-1
1.03510E+0,1.65780E-1
1.02775E+0,1.37434E-1
1.02171E+0,1.10999E-1
1.01630E+0,1.02571E-1
1.01211E+0,1.10161E-1
1.00767E+0,1.21065E-1
1.00272E+0,1.33162E-1
9.98182E-1,1.37834E-1
9.93501E-1,1.42741E-1
9.88392E-1,1.44767E-1
9.83258E-1,1.40746E-1
9.77876E-1,1.37057E-1
9.72488E-1,1.38987E-1
9.67239E-1,1.36336E-1
9.61982E-1,1.41310E-1
9.57106E-1,1.41854E-1
9.53339E-1,1.38224E-1
9.48187E-1,1.44143E-1
9.43721E-1,1.36157E-1
9.38553E-1,1.34211E-1
9.33462E-1,1.32507E-1
9.28286E-1,1.31202E-1
9.23440E-1,1.27861E-1
9.14593E-1,1.19585E-1
9.06764E-1,1.12955E-1
8.99682E-1,1.06411E-1
8.96853E-1,1.08200E-1
8.90418E-1,1.04986E-1
8.83698E-1,1.11338E-1
8.76846E-1,1.11833E-1
8.72374E-1,1.11928E-1
8.68384E-1,1.14480E-1
8.66822E-1,1.14900E-1
8.61328E-1,1.16275E-1
8.55804E-1,1.11414E-1
8.51380E-1,1.11799E-1
8.46710E-1,1.11534E-1
8.43176E-1,1.07301E-1
